,user_id,n_pin,n_followers,n_following,n_like,county,n_following_twitter,n_follower_twitter,n_tweet
10701,2273044,12,6,14,1,BR,,,
10702,2273045,761,93,168,265,BR,,,
10703,2273459,0,15,14,6,BR,,,
10704,2273962,120,21,86,0,BR,,,
10705,2274057,6,6,82,14,BR,,,
10706,2274062,45,2,4,0,BR,,,
10707,2274465,79,8,17,19,BR,,,
10708,2274817,0,19,5,1,BR,,,
10709,2274934,49,43,104,8,BR,,,
10710,2275770,1893,88,728,542,BR,,,
10711,2276209,518,35,112,87,BR,,,
10712,2276368,46,4,84,2,BR,,,
10713,2276539,102,23,186,40,BR,,,
10714,2276699,29,27,122,1,BR,,,
10715,2277051,1,9,57,0,BR,,,
10716,2277222,141,18,40,25,BR,,,
10717,2277238,2263,248,227,806,BR,,,
10718,2277245,2,5,11,1,BR,,,
10719,2277731,7,14,54,7,BR,,,
10720,2277912,0,10,0,0,BR,,,
10721,2277950,76,36,127,254,BR,,,
10722,2277971,0,6,10,0,BR,,,
10723,2278537,99,24,53,4,BR,,,
10724,2278781,0,3,53,0,BR,,,
10725,2278892,0,9,16,0,BR,,,
10726,2279019,2,12,18,60,BR,,,
10727,2279757,56,3,4,5,BR,,,
10728,2279760,380,22,76,9,BR,,,
10729,2279761,53,6,91,20,BR,437.0,35.0,1791.0
10730,2279924,441,160,39,277,BR,,,
10731,2280604,3,5,66,3,BR,,,
10732,2280866,539,36,164,5,BR,,,
10733,2280888,29,5,24,0,BR,748.0,1017.0,2801.0
10734,2281334,2,9,58,0,BR,,,
10735,2281513,0,4,18,95,BR,,,
10736,2282522,1,36,103,0,BR,,,
10737,2282954,0,0,54,0,BR,,,
10738,2283117,4,41,82,0,BR,,,
10739,2284049,395,48,135,9,BR,,,
10740,2284656,17,25,94,26,BR,,,
10741,2285081,80,35,62,59,BR,,,
10742,2285597,18,61,27,3,BR,246.0,58.0,867.0
10743,2285753,1194,240,99,21,BR,,,
10744,2285903,0,27,57,0,BR,,,
10745,2285998,0,3,64,0,BR,,,
10746,2286460,25,2,8,13,BR,,,
10747,2286675,3,1,54,0,BR,,,
10748,2287178,36,10,17,42,BR,,,
10749,2288362,0,5,12,0,BR,,,
10750,2288429,20,18,19,19,BR,,,
10751,2288488,0,6,59,0,BR,,,
10752,2292228,0,14,0,1,BR,,,
10753,2292370,9070,426,122,106,BR,386.0,29.0,328.0
10754,2292601,8,381,23,0,BR,,,
10755,2292685,356,51,146,32,BR,376.0,328.0,2206.0
10756,2292934,1,22,71,8,BR,,,
10757,2293362,1,11,56,0,CO,,,
10758,2293648,0,6,69,1,BR,,,
10759,2294300,16715,15440,56963,39587,BR,,,
10760,2294816,1,28,32,13,BR,,,
10761,2294835,891,111,177,0,BR,,,
10762,2295087,0,10,60,0,BR,,,
10763,2295110,1,8,53,2,BR,,,
10764,2295141,0,15,45,4,BR,,,
10765,2295142,101,9,74,45,BR,,,
10766,2295251,17,9,2,1,BR,1.0,0.0,0.0
10767,2295309,0,23,2,0,BR,,,
10768,2296084,0,33,67,0,BR,,,
10769,2297433,5,37,29,0,BR,,,
10770,2297534,1,40,54,0,BR,,,
10771,2298714,3830,66,573,291,BR,,,
10772,2298720,189,70,89,24,BR,,,
10773,2298913,16,18,82,0,BR,,,
10774,2299118,363,63,226,135,BR,445.0,797.0,63385.0
10775,2300219,202,7,2,2,BR,,,
10776,2300235,14134,193,82,10353,BR,,,
10777,2300342,192,12,97,5,BR,,,
10778,2301009,17,6,4,21,BR,,,
10779,2301378,0,4,0,0,BR,,,
10780,2303204,137,141,122,21,BR,,,
10781,2303316,0,5,12,0,BR,,,
10782,2303815,0,9,65,0,BR,,,
10783,2303927,11,18,73,0,BR,,,
10784,2304780,55,8,65,5,BR,,,
10785,2304886,90,7,142,182,BR,,,
10786,2305030,0,8,3,23,BR,,,
10787,2305359,33,147,440,11,BR,,,
10788,2305361,30,34,41,13,BR,,,
10789,2305374,0,16,15,0,BR,,,
10790,2305437,0,8,0,0,BR,,,
10791,2305447,0,3,48,0,BR,,,
10792,2305878,6,21,84,1,BR,,,
10793,2305884,0,3,51,0,BR,,,
10794,2306171,67,16,38,18,BR,197.0,181.0,1083.0
10795,2306175,0,5,53,3,BR,,,
10796,2307623,22,7,56,11,BR,,,
10797,2308701,1044,147,30,134,BR,,,
10798,2308826,194,24,119,995,BR,,,
10799,2308855,1,5,11,0,BR,,,
10800,2309178,0,108,55,0,BR,,,
10801,2309392,99,16,69,134,BR,,,
10802,2309479,26,6,56,60,BR,,,
10803,2309710,2,1,58,0,BR,,,
10804,2310549,0,8,13,0,BR,,,
10805,2310576,0,11,0,0,BR,,,
10806,2311012,147,22,23,6,BR,,,
10807,2311307,40,21,47,18,BR,,,
10808,2311673,0,7,13,0,BR,,,
10809,2311701,57,25,91,40,BR,,,
10810,2311706,1994,106,184,89,BR,,,
10811,2311791,113,5,6,2,BR,,,
10812,2311807,3,4,12,0,BR,,,
10813,2312044,12,5,49,3,BR,802.0,492.0,7894.0
10814,2312049,63,2,17,0,BR,,,
10815,2312137,2,7,31,0,BR,,,
10816,2312471,0,5,53,0,BR,,,
10817,2312612,0,4,13,19,BR,,,
10818,2313325,0,6,32,4,BR,,,
10819,2313568,0,5,11,1,BR,,,
10820,2314225,1,8,27,0,BR,,,
10821,2314248,1,8,59,1,BR,,,
10822,2315355,24,9,68,12,BR,,,
10823,2315439,0,15,62,0,BR,,,
10824,2315442,0,6,0,0,BR,,,
10825,2315446,34,16,78,5,BR,,,
10826,2315453,0,4,57,0,BR,,,
10827,2315456,0,3,58,0,BR,,,
10828,2315461,3,2,64,4,BR,,,
10829,2315465,609,19,46,16,BR,,,
10830,2315466,4,17,56,2,BR,,,
10831,2315467,2556,102,153,18,BR,,,
10832,2315620,83,12,105,52,BR,,,
10833,2315671,163,33,116,63,BR,,,
10834,2315673,0,4,2,0,BR,,,
10835,2315702,65,20,54,6,BR,,,
10836,2315738,286,10,30,77,BR,,,
10837,2315754,9,9,57,18,BR,,,
10838,2315792,375,24,302,64,BR,,,
10839,2315803,0,10,0,0,BR,,,
10840,2315808,310,21,120,25,BR,,,
10841,2315810,0,28,62,17,BR,,,
10842,2315813,30,9,14,11,BR,,,
10843,2315834,2,15,24,9,BR,,,
10844,2315842,79,16,23,0,BR,,,
10845,2315853,54,11,16,43,BR,,,
10846,2315863,3979,85,2621,0,BR,,,
10847,2315921,0,5,14,10,BR,,,
10848,2315924,46,19,73,1,BR,,,
10849,2315930,542,43,40,17,BR,,,
10850,2315962,51,11,1,1,BR,,,
10851,2315966,0,2,13,1,BR,,,
10852,2315988,437,48,60,84,BR,,,
10853,2315991,22,19,99,263,BR,,,
10854,2316019,3,4,1,0,BR,,,
10855,2316112,1,12,19,0,BR,,,
10856,2316130,0,4,54,1,BR,,,
10857,2316150,51,16,19,0,BR,,,
10858,2316446,0,6,13,0,BR,,,
10859,2318423,9294,337,468,8747,BR,,,
10860,2318488,0,54,63,0,BR,,,
10861,2318555,15,18,16,1,BR,,,
10862,2318572,334,30,92,1,BR,,,
10863,2318584,0,12,79,0,BR,,,
10864,2318598,0,5,11,0,BR,,,
10865,2318606,4,4,57,3,BR,,,
10866,2318629,117,10,54,2,BR,,,
10867,2318634,0,10,15,14,BR,,,
10868,2318636,22,8,16,16,BR,,,
10869,2318698,1028,31,44,66,BR,95.0,84.0,3116.0
10870,2318712,1,15,60,54,BR,,,
10871,2318719,0,7,54,0,BR,,,
10872,2318721,23,12,18,7,BR,,,
10873,2318723,0,8,53,0,BR,,,
10874,2318724,0,7,13,0,BR,,,
10875,2318726,0,2,38,0,BR,,,
10876,2318731,4,29,2,6,BR,,,
10877,2318733,125,17,82,19,BR,,,
10878,2318744,0,1,15,4,BR,,,
10879,2318745,0,2,60,1,BR,,,
10880,2318749,122,14,97,1,BR,,,
10881,2318751,0,4,55,0,BR,,,
10882,2318760,0,5,13,0,BR,,,
10883,2318761,163,11,70,39,BR,,,
10884,2318763,0,2,10,0,BR,,,
10885,2318767,0,2,55,0,BR,,,
10886,2318774,0,22,53,0,BR,,,
10887,2318778,98,8,51,51,BR,,,
10888,2318837,0,11,24,3,BR,,,
10889,2318870,1,5,20,4,BR,,,
10890,2318927,26,6,74,34,BR,,,
10891,2318962,3,3,58,10,BR,,,
10892,2318990,0,12,52,0,BR,,,
10893,2318992,100,17,77,271,BR,,,
10894,2318997,99,8,62,89,BR,,,
10895,2319068,0,1,52,5,BR,,,
10896,2319081,0,16,63,16,BR,,,
10897,2319136,585,25,98,1,BR,,,
10898,2319167,10,5,10,8,BR,,,
10899,2319171,0,10,70,2,BR,,,
10900,2319178,686,36,222,403,BR,,,
10901,2319181,6,4,17,3,BR,,,
10902,2319188,8,11,54,2,BR,,,
10903,2319206,1975,76,116,221,BR,,,
10904,2319374,0,3,56,1,BR,,,
10905,2319386,0,4,80,4,BR,,,
10906,2319395,0,30,59,12,BR,,,
10907,2319410,3059,224,44,54,BR,,,
10908,2319414,0,6,69,6,BR,,,
10909,2319589,0,4,15,0,BR,,,
10910,2319600,0,15,177,3,BR,,,
10911,2319603,9,21,69,20,BR,,,
10912,2319606,192,12,80,203,BR,,,
10913,2319921,25,3,17,1,BR,,,
10914,2320276,0,4,25,0,BR,,,
10915,2320296,1,10,9,0,BR,,,
10916,2320385,87,5,53,129,BR,,,
10917,2320429,36,4,4,1,BR,,,
10918,2320468,17,4,15,21,BR,,,
10919,2320536,3,16,58,0,BR,,,
10920,2320701,1451,51,177,42,BR,,,
10921,2321087,0,21,54,0,BR,,,
10922,2322050,92,11,15,81,BR,65.0,26.0,121.0
10923,2322081,4,5,12,6,BR,,,
10924,2322120,154,14,16,32,BR,,,
10925,2322121,0,14,2,1,BR,,,
10926,2322319,4,6,19,1,BR,,,
10927,2322468,4,4,12,2,BR,,,
10928,2323082,553,15,154,159,BR,,,
10929,2323803,621,18,82,110,BR,141.0,87.0,3672.0
10930,2324022,0,3,54,0,BR,,,
10931,2324119,0,6,9,0,BR,,,
10932,2324136,1,3,10,0,BR,,,
10933,2324624,0,3,62,0,BR,,,
10934,2324687,43,45,76,47,BR,206.0,359.0,3812.0
10935,2325238,211,8,17,3,BR,,,
10936,2326603,0,5,49,0,BR,,,
10937,2329470,0,11,4,0,BR,,,
10938,2330619,7,4,61,0,BR,,,
10939,2330625,3,12,16,1,BR,,,
10940,2330640,137,10,87,66,BR,100.0,94.0,635.0
10941,2331234,97,8,16,3,AR,173.0,108.0,244.0
10942,2331351,7,5,134,117,AR,,,
10943,2331652,0,0,2,0,AR,,,
10944,2331862,9,28,117,26,BR,,,
10945,2331873,9,7,6,64,BR,,,
10946,2332018,33,8,11,0,BR,,,
10947,2332139,31,9,75,118,BR,,,
10948,2332968,0,2,9,0,BR,,,
10949,2333899,2,9,43,2,BR,,,
10950,2334523,8,11,53,5,BR,,,
10951,2334551,218,24,82,13,BR,,,
10952,2334552,0,16,59,0,BR,,,
10953,2334553,16,15,19,0,BR,,,
10954,2334583,7,7,70,13,BR,,,
10955,2334586,18,6,122,0,BR,,,
10956,2334591,2343,133,144,497,BR,,,
10957,2334715,1,1,59,7,BR,,,
10958,2334717,0,2,53,1,BR,,,
10959,2334718,8,4,65,1,BR,,,
10960,2334733,22,23,136,3,BR,,,
10961,2334740,2,13,29,17,BR,,,
10962,2334754,3,12,44,3,BR,,,
10963,2334779,125,8,90,96,BR,,,
10964,2334887,27,15,22,4,BR,,,
10965,2334902,22,20,91,51,BR,,,
10966,2335039,206,11,49,102,BR,,,
10967,2335194,46,122,41,0,BR,,,
10968,2335778,0,6,62,2,BR,,,
10969,2336133,25,8,13,2,BR,,,
10970,2336955,9,4,73,2,BR,,,
10971,2337001,4,3,10,2,BR,,,
10972,2337069,197,29,77,33,BR,,,
10973,2337123,0,22,0,0,BR,,,
10974,2337482,85,9,17,117,BR,,,
10975,2337589,206,34,134,61,BR,,,
10976,2337594,0,6,53,0,BR,,,
10977,2337972,13,14,135,28744,BR,,,
10978,2338071,0,31,0,0,BR,,,
10979,2338088,13,8,61,0,BR,,,
10980,2340523,0,35,0,0,BR,,,
10981,2340882,8346,473,2458,4235,BR,,,
10982,2341338,782,13,61,15,BR,,,
10983,2342806,0,14,55,0,BR,,,
10984,2343016,0,4,15,0,BR,,,
10985,2343995,3,7,67,5,BR,,,
10986,2346599,0,6,76,0,BR,,,
10987,2346705,13,16,33,6,BR,,,
10988,2347163,0,7,71,0,BR,,,
10989,2348236,1,13,20,7,BR,,,
10990,2348361,0,7,57,0,BR,,,
10991,2348447,0,6,62,0,BR,,,
10992,2348940,40,8,64,21,BR,,,
10993,2348942,0,13,75,0,BR,,,
10994,2348945,66,34,37,5,BR,,,
10995,2348948,16,6,18,31,BR,,,
10996,2348950,439,35,424,14,BR,,,
10997,2348955,19,9,28,9,BR,49.0,29.0,841.0
10998,2348958,422,9,81,13,BR,,,
10999,2348965,45,43,269,3039,BR,190.0,211.0,20414.0
11000,2348968,1,14,61,0,BR,,,
11001,2348971,8,6,61,1,BR,,,
11002,2348987,0,9,13,0,BR,,,
11003,2348989,7,4,62,26,BR,,,
11004,2348994,10,4,62,7,BR,,,
11005,2348997,0,17,79,14,BR,,,
11006,2348998,0,10,13,2,BR,,,
11007,2349003,8,11,1,3,BR,,,
11008,2349004,2,5,65,5,BR,,,
11009,2349008,0,12,61,3,BR,,,
11010,2349009,33,11,23,4,BR,,,
11011,2349017,6,60,1,0,BR,,,
11012,2349018,0,10,68,0,BR,,,
11013,2349020,0,8,50,1,BR,,,
11014,2349026,633,49,131,235,BR,,,
11015,2349027,108,13,68,20,BR,,,
11016,2349030,0,5,54,1,BR,,,
11017,2349037,0,10,56,0,BR,,,
11018,2349038,4,17,72,28,BR,,,
11019,2349039,29,25,103,0,BR,,,
11020,2349040,394,32,127,731,BR,10.0,15.0,178.0
11021,2349041,10,6,10,27,BR,,,
11022,2349042,2,36,1,2,BR,,,
11023,2349047,10,13,59,0,BR,,,
11024,2349054,1,80,115,4,BR,,,
11025,2349056,14,24,64,3,BR,,,
11026,2349060,4,2,54,2,BR,,,
11027,2349062,1552,189,121,273,BR,,,
11028,2349063,0,4,0,0,BR,,,
11029,2349065,306,36,141,339,BR,,,
11030,2349068,13,12,33,0,BR,,,
11031,2349071,1,53,150,0,BR,,,
11032,2349075,7,22,24,1,BR,,,
11033,2349077,0,17,0,0,BR,,,
11034,2349079,31,10,25,145,BR,,,
11035,2349080,1,14,62,1,BR,,,
11036,2349081,20,21,94,85,BR,,,
11037,2349086,35,13,25,30,BR,,,
11038,2349088,1,9,56,0,BR,,,
11039,2349089,138,25,19,222,BR,,,
11040,2349093,1,21,79,20,BR,,,
11041,2349095,182,43,83,143,BR,,,
11042,2349103,60,17,84,23,BR,,,
11043,2349106,0,0,11,0,BR,,,
11044,2349108,18,28,98,3,BR,,,
11045,2349115,0,28,56,1,BR,,,
11046,2349117,0,10,58,0,BR,,,
11047,2349119,49,40,108,1,BR,,,
11048,2349120,17,6,43,3,BR,,,
11049,2349125,51,21,118,2,BR,,,
11050,2349135,1,13,37,1,BR,,,
11051,2349136,0,13,54,0,BR,,,
11052,2349138,2,12,69,1,BR,,,
11053,2349144,8,5,1,3,BR,,,
11054,2349145,642,24,67,97,BR,,,
11055,2349147,103,52,117,0,BR,,,
11056,2349153,0,7,61,2,BR,,,
11057,2349156,0,0,61,0,BR,,,
11058,2349158,0,11,1,0,BR,,,
11059,2349159,17,137,46,1,BR,,,
11060,2349161,3,9,12,0,BR,,,
11061,2349178,0,8,0,0,BR,,,
11062,2349183,0,2,10,0,BR,,,
11063,2349184,10,13,55,1,BR,,,
11064,2349187,18,6,61,6,BR,,,
11065,2349191,12,12,28,18,BR,,,
11066,2349195,15,10,90,14,BR,,,
11067,2349196,0,70,69,0,BR,,,
11068,2349198,10,11,15,5,BR,,,
11069,2349200,2,7,12,7,BR,95.0,99.0,1696.0
11070,2349201,0,8,55,0,BR,,,
11071,2349202,0,22,67,27,BR,,,
11072,2349203,0,10,0,0,BR,,,
11073,2349208,3,25,59,4,BR,,,
11074,2349214,1069,122,131,241,BR,,,
11075,2349224,37,4,104,1,BR,,,
11076,2349239,0,10,14,0,BR,,,
11077,2349241,5,5,16,2,BR,,,
11078,2349246,10,15,60,6,BR,,,
11079,2349247,0,3,58,0,BR,,,
11080,2349259,0,8,13,0,BR,,,
11081,2349260,7,13,52,0,BR,,,
11082,2349263,88,16,17,1,BR,,,
11083,2349267,0,20,78,0,BR,,,
11084,2349270,0,18,65,2,BR,,,
11085,2349271,0,45,94,0,BR,,,
11086,2349285,0,49,19,0,BR,,,
11087,2349291,436,43,84,54,BR,,,
11088,2349303,0,6,13,22,BR,,,
11089,2349312,1,14,21,2,BR,,,
11090,2349322,0,0,6,4,BR,,,
11091,2349338,80,17,92,6,BR,,,
11092,2349341,0,8,0,0,BR,,,
11093,2349352,0,8,12,6,BR,,,
11094,2349397,8,7,13,0,BR,,,
11095,2349405,0,7,55,1,BR,,,
11096,2349469,901,33,243,757,BR,,,
11097,2349512,3,4,8,0,BR,,,
11098,2349513,10,1,14,10,BR,,,
11099,2349595,18,13,66,2,BR,,,
11100,2350192,212,33,22,59,BR,,,
11101,2350213,89,9,63,0,BR,,,
11102,2350429,1126,54,63,2,BR,,,
11103,2350535,0,2,11,0,BR,,,
11104,2350543,71,10,23,19,BR,,,
11105,2351796,12,0,56,2,BR,,,
11106,2351819,5,19,60,51,BR,,,
11107,2351847,0,1,54,0,BR,,,
11108,2351925,40,16,74,1,BR,,,
11109,2351931,0,6,18,43,BR,,,
11110,2351932,51,19,8,31,BR,,,
11111,2351935,0,23,233,1020,BR,,,
11112,2351991,1786,54,65,226,BR,,,
11113,2352618,21,64,226,6,BR,,,
11114,2352753,0,17,57,0,BR,,,
11115,2353571,281,13,67,7,BR,,,
11116,2353613,0,8,53,0,BR,,,
11117,2353704,311,69,69,139,BR,294.0,130.0,487.0
11118,2353715,0,21,2,0,BR,,,
11119,2353717,3396,222,2744,117,BR,,,
11120,2353916,0,4,55,2,BR,,,
11121,2354017,0,10,58,0,BR,,,
11122,2354043,77,13,76,2,BR,,,
11123,2354064,0,5,9,0,BR,,,
11124,2354076,0,12,17,0,BR,,,
11125,2354119,389,54,159,69,BR,,,
11126,2354123,1036,79,313,14,BR,,,
11127,2354130,93,7,104,134,BR,,,
11128,2354149,0,35,73,0,BR,,,
11129,2354335,0,1,54,7,BR,,,
11130,2354409,12,10,63,0,BR,,,
11131,2354908,5,9,43,3,BR,,,
11132,2356346,303,29,88,1,BR,,,
11133,2356573,245,40,58,4,BR,,,
11134,2356902,55,7,73,71,BR,,,
11135,2357119,36,5,74,36,BR,,,
11136,2357121,12,6,18,2,BR,,,
11137,2357124,2698,51,191,203,BR,,,
11138,2357126,41,19,25,11,BR,,,
11139,2357127,1,3,83,1,BR,,,
11140,2357128,0,14,54,0,BR,,,
11141,2357135,0,18,59,4,BR,,,
11142,2357139,119,8,94,20,BR,,,
11143,2357141,2,1,47,7,BR,,,
11144,2357144,317,45,119,13,BR,,,
11145,2357146,1,9,26,7,BR,,,
11146,2357153,1,27,63,2,BR,,,
11147,2357170,301,64,147,10,BR,,,
11148,2357173,51,7,66,45,BR,,,
11149,2357174,20,39,58,7,BR,,,
11150,2357176,0,16,91,1,BR,,,
11151,2357180,11,11,57,1,BR,,,
11152,2357188,2,29,56,3,BR,,,
11153,2357192,2,9,55,0,BR,,,
11154,2357194,141,14,6,0,BR,,,
11155,2357197,2,5,6,1,BR,,,
11156,2357198,0,8,1,2,BR,,,
11157,2357458,56,1,5,3,BR,198.0,232.0,37660.0
11158,2357601,4,5,17,5,BR,,,
11159,2357617,9,0,60,9,BR,,,
11160,2357623,63,7,73,0,BR,,,
11161,2357631,2,19,13,1,BR,,,
11162,2357710,56,1,59,41,BR,,,
11163,2357711,5,2,77,3,BR,,,
11164,2357817,1,3,68,1,BR,174.0,91.0,485.0
11165,2357833,4,19,102,1,BR,,,
11166,2357855,75,14,60,0,BR,,,
11167,2357862,17,8,116,48,BR,,,
11168,2357870,23,5,15,0,BR,,,
11169,2357882,26,3,56,4,BR,,,
11170,2357900,2,14,61,5,BR,,,
11171,2357905,5,22,23,20,BR,,,
11172,2357940,0,3,53,94,BR,,,
11173,2357953,7406,687,189,259,BR,,,
11174,2357974,7,30,182,99,BR,,,
11175,2358007,4,1,21,0,BR,,,
11176,2358117,7,11,3,9,BR,,,
11177,2358265,305,26,80,143,BR,,,
11178,2358398,4,42,13,5,BR,,,
11179,2358502,15,9,8,0,BR,,,
11180,2359416,709,81,256,64,BR,,,
11181,2359626,0,42,0,1,BR,,,
11182,2359651,0,1,26,5,BR,,,
11183,2359781,1,3,5,0,BR,,,
11184,2359913,1252,31,418,1116,BR,,,
11185,2360628,122,19,582,275,AR,,,
11186,2361113,1842,44,110,166,BR,103.0,13.0,277.0
11187,2361204,108,2,57,0,BR,,,
11188,2361269,83,6,68,328,BR,,,
11189,2361654,1691,15,84,44,BR,,,
11190,2361841,1,17,58,21,BR,,,
11191,2361979,1,7,14,1,BR,,,
11192,2362185,0,26,0,0,BR,,,
11193,2362500,140,13,66,41,BR,,,
11194,2362787,4,4,52,0,BR,,,
11195,2363173,0,8,61,0,BR,,,
11196,2363406,0,0,46,0,AR,,,
11197,2363642,8,4,34,2,BR,,,
11198,2363947,3,12,34,2,BR,,,
11199,2364009,324,17,49,196,BR,,,
11200,2364307,0,2,54,0,BR,,,
11201,2364439,1,7,55,0,BR,,,
11202,2364448,0,7,17,0,BR,,,
11203,2364459,16029,228,208,2096,BR,,,
11204,2364484,0,2,60,20,BR,,,
11205,2364748,0,4,54,47,BR,,,
11206,2365122,937,67,70,750,BR,,,
11207,2365315,27,10,11,93,BR,,,
11208,2365440,0,8,9,0,BR,,,
11209,2365602,0,12,68,6,BR,,,
11210,2365612,0,6,18,0,BR,,,
11211,2365678,0,0,56,76,BR,,,
11212,2365861,2,12,61,0,BR,,,
11213,2366249,13,10,56,6,BR,,,
11214,2366303,10,33,60,0,BR,,,
11215,2366374,2,13,1,0,BR,,,
11216,2366903,14,2,59,6,BR,,,
11217,2366989,0,7,16,1,BR,,,
11218,2368304,0,17,0,0,BR,,,
11219,2368498,0,6,53,1,BR,,,
11220,2369131,62,38,133,295,BR,,,
11221,2369518,0,20,10,0,BR,,,
11222,2369627,139,24,160,3,BR,,,
11223,2369639,199,14,56,148,BR,,,
11224,2369705,22,5,137,24,BR,,,
11225,2369726,30,10,48,0,BR,,,
11226,2371073,0,3,71,0,BR,,,
11227,2371280,307,34,109,2,BR,,,
11228,2373023,58,17,80,33,BR,,,
11229,2373072,0,12,63,5,BR,,,
11230,2373075,5,12,12,72,BR,,,
11231,2373077,25,2,10,0,BR,,,
11232,2373110,82,11,16,27,BR,,,
11233,2373175,6,6,66,0,BR,,,
11234,2373181,0,13,69,23,BR,,,
11235,2373267,0,0,11,0,BR,,,
11236,2373270,5366,162,331,3,BR,,,
11237,2373491,5,58,73,0,BR,,,
11238,2373781,3,11,90,5,BR,81.0,5.0,13.0
11239,2374142,73,16,89,30,BR,757.0,73.0,127.0
11240,2374484,0,6,16,0,BR,,,
11241,2375107,0,31,57,0,BR,,,
11242,2376472,4,4,1,17,BR,,,
11243,2376743,7,18,90,14,BR,,,
11244,2377281,135,5,11,14,AR,,,
11245,2378125,0,1,63,0,BR,,,
11246,2378216,205,48,59,4,BR,,,
11247,2378229,15,6,59,233,BR,,,
11248,2378267,225,14,38,23,BR,,,
11249,2378603,9,2,77,41,BR,,,
11250,2378795,0,2,59,6,BR,,,
11251,2378802,9,9,192,3,BR,,,
11252,2378805,13,2,26,30,BR,,,
11253,2378806,2,9,23,17,BR,,,
11254,2378808,457,20,22,15,BR,,,
11255,2378812,0,11,57,0,BR,,,
11256,2378824,0,6,63,1,BR,,,
11257,2378888,8,3,11,16,BR,,,
11258,2378920,11,5,45,7,BR,,,
11259,2379098,2446,225,1060,55,BR,,,
11260,2379166,604,34,144,146,BR,,,
11261,2379269,0,10,63,0,BR,,,
11262,2379274,0,40,84,5,BR,,,
11263,2379276,11480,235,8,127,BR,,,
11264,2379296,64,5,59,1,BR,,,
11265,2379320,0,8,10,0,BR,,,
11266,2379368,0,6,0,0,BR,,,
11267,2379384,57,8,100,29,BR,,,
11268,2379394,35,6,20,54,BR,,,
11269,2379488,2,5,16,0,BR,,,
11270,2379490,9,8,83,4,BR,,,
11271,2379492,71,2,102,0,BR,,,
11272,2379499,0,5,0,0,BR,,,
11273,2379509,20,9,87,16,BR,,,
11274,2379600,0,6,1,0,BR,,,
11275,2379655,0,42,60,0,BR,,,
11276,2379670,1,17,0,1,BR,,,
11277,2379704,1,8,30,1,BR,,,
11278,2379755,0,4,0,0,BR,,,
11279,2379795,1,16,66,4,BR,,,
11280,2379836,6255,156,294,3,BR,,,
11281,2380089,94,11,98,84,BR,,,
11282,2380167,161,5,46,93,BR,441.0,372.0,32367.0
11283,2380291,64,3,13,4,BR,,,
11284,2380384,0,10,48,7,BR,,,
11285,2380385,1,11,41,1,BR,,,
11286,2380386,469,37,125,2,BR,,,
11287,2380435,33,12,115,1,BR,,,
11288,2380503,0,13,2,0,BR,,,
11289,2380641,1,16,40,2,BR,,,
11290,2380771,0,4,10,3,BR,,,
11291,2380774,6,9,75,17,BR,,,
11292,2380778,25,14,73,55,BR,,,
11293,2380780,0,8,84,3,BR,,,
11294,2381602,120,10,2,75,BR,,,
11295,2381604,3,3,15,1,BR,,,
11296,2381889,0,30,129,0,BR,,,
11297,2382053,48,65,11,1,BR,,,
11298,2382137,0,26,83,0,BR,,,
11299,2382436,21,36,82,4,BR,,,
11300,2382488,0,8,0,0,BR,,,
11301,2382493,0,5,0,0,BR,,,
11302,2382498,28,10,23,17,BR,,,
11303,2382505,607,71,80,31,BR,346.0,1102.0,12763.0
11304,2382512,82,24,88,83,BR,,,
11305,2382513,0,4,54,1,BR,,,
11306,2382514,164,51,392,397,BR,,,
11307,2382515,237,13,42,18,BR,,,
11308,2382519,13,30,49,38,BR,,,
11309,2382525,1214,140,202,1649,BR,,,
11310,2382529,2,1,55,0,BR,,,
11311,2382531,4,12,72,90,BR,,,
11312,2382532,344,39,62,125,BR,,,
11313,2382533,0,28,77,0,BR,,,
11314,2382609,0,4,58,6,BR,,,
11315,2382620,0,17,112,1,BR,,,
11316,2382622,25,22,29,157,BR,,,
11317,2382624,8,20,69,26,BR,,,
11318,2382625,236,14,77,22,BR,,,
11319,2382631,2,8,63,11,BR,,,
11320,2382634,0,66,2,2,BR,,,
11321,2382635,71,14,77,1124,BR,,,
11322,2382636,0,5,48,1,BR,,,
11323,2382640,2,3,57,2,BR,,,
11324,2382642,0,33,58,0,BR,,,
11325,2382656,15,4,56,0,BR,,,
11326,2382657,0,7,55,0,BR,,,
11327,2382658,29,3,92,109,BR,,,
11328,2382661,398,64,209,6,BR,,,
11329,2382666,13,9,50,8,BR,,,
11330,2382668,101,6,56,2,BR,,,
11331,2382669,1,6,60,0,BR,,,
11332,2382670,1,23,2,0,BR,,,
11333,2382671,58,14,56,27,BR,,,
11334,2382673,55,6,3,1,BR,,,
11335,2382674,2,4,62,7,BR,,,
11336,2382675,0,19,15,0,BR,,,
11337,2382676,0,7,12,2,BR,,,
11338,2382678,0,6,34,0,BR,,,
11339,2382681,701,21,75,133,BR,,,
11340,2382682,0,16,51,0,BR,,,
11341,2382683,0,11,100,236,BR,,,
11342,2382688,0,18,86,15,BR,,,
11343,2382698,78,6,81,3,BR,,,
11344,2382707,10,9,52,152,BR,,,
11345,2382708,1250,113,87,76,BR,,,
11346,2382714,9,4,3,2,BR,,,
11347,2382717,0,8,54,3,BR,,,
11348,2382720,728,31,129,118,BR,,,
11349,2382722,0,1,27,13,BR,,,
